circonscription,delegation,#,مكتب,العربي  نصرة,عبد الرحيم  الزواري,كلثوم  كنو,كمال   مرجان,سالم   الشايبي,عبد الرزاق  الكيلاني,محمد الباجي القايد السبسي,سليم  الرياحي,عبد القادر اللباوي,مصطفى كامل  النابلي,أحمد الصافي السعيد,ياسين   الشنوفي,أحمد نجيب   الشابي,حمودة  بن سلامة,علي المولدي الشورابي,محمد  فريخة,محمد الحامدي,المختار  الماجري,عبد الرؤوف العيادي,محرز بوصيان,مصطفى  بن جعفر,نور الدين حشاد,محمد المنذر الزنايدي,محمد المنصف المرزوقي,سمير العبدلي,محمد الهاشمي الحامدي,حمة  الهمامي,مجموع الأصوات حسب المكتب,center_name_x,center_code,district_code,district_name,region_code,region_name,center_name_y,center_name_ar,LATITUDE,LONGITUDE
Kasserine,Sbeitla,15101320201,م إبتدائية الغضابنية - القرعة الحمراء  مكتب 1,0,0,0,0,0,0,68,4,1,0,0,1,0,0,0,0,1,0,1,0,0,0,2,51,0,17,14,160,م إبتدائية الغضابنية - القرعة الحمراء,3391.0,15.0,Kasserine,1144.0,Sbeïtla,E.P.GHEDHABNIA  GARAA HAMRA,م إبتدائية الغضابنية - القرعة الحمراء,35.151046,9.205332
Kasserine,Sbeitla,15101320301,م إبتدائية القساسمية - القرعة الحمراء  مكتب 1,0,0,1,1,3,4,40,1,1,0,0,0,1,0,0,0,3,1,0,0,1,0,5,86,0,69,2,219,م إبتدائية القساسمية - القرعة الحمراء,3392.0,15.0,Kasserine,1144.0,Sbeïtla,E.P.EL KSASMIA GARAA HAMRA,م إبتدائية القساسمية - القرعة الحمراء,35.085007,9.269071
Kasserine,Sbeitla,15101320401,م إبتدائية أولاد عبد المولاه - القرعة الحمراء  مكتب 1,0,0,0,0,0,0,5,1,0,0,0,9,1,0,0,0,0,1,0,0,0,0,2,62,0,14,0,95,م إبتدائية أولاد عبد المولاه - القرعة الحمراء,3393.0,15.0,Kasserine,1144.0,Sbeïtla,E.P.OULED A. MOULAH garaa hamra,م إبتدائية أولاد عبد المولاه - القرعة الحمراء,35.154923,9.163519
Kasserine,Sbeitla,15101320501,م إبتدائية السعايدية سبيطلة - القرعة الحمراء  مكتب 1,1,0,0,4,1,1,38,1,0,1,0,0,0,0,1,1,0,0,1,0,0,0,5,131,0,40,3,229,م إبتدائية السعايدية سبيطلة - القرعة الحمراء,3394.0,15.0,Kasserine,1144.0,Sbeïtla,E.P.SAIDIA SBITLA -EL GARAA HAMRA,م إبتدائية السعايدية سبيطلة - القرعة الحمراء,35.160006,9.237839
Kasserine,Sbeitla,15101320601,م إبتدائية الذراع الأخضر - القرعة الحمراء  مكتب 1,0,0,0,0,0,0,32,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,2,43,0,12,1,94,م إبتدائية الذراع الأخضر - القرعة الحمراء,3395.0,15.0,Kasserine,1144.0,Sbeïtla,E.P.DHRAA LAKHDAR EL GARAA HAMRA,م إبتدائية الذراع الأخضر - القرعة الحمراء,35.171615,9.216018
Kasserine,Sbeitla,15101320701,م إبتدائية سيدي عسكر - القرعة الحمراء  مكتب 1,0,0,0,0,1,1,19,6,0,0,0,0,0,2,0,0,0,1,1,0,0,0,6,28,1,44,2,112,م إبتدائية سيدي عسكر - القرعة الحمراء,3396.0,15.0,Kasserine,1144.0,Sbeïtla,E.P.SIDI ASKER EL GARAA HAMRA,م إبتدائية سيدي عسكر - القرعة الحمراء,35.133108,9.210797
Kasserine,Sbeitla,15101420801,م إبتدائية الرحيات - القصر  مكتب 1,0,1,0,0,0,1,10,1,1,2,1,0,0,0,0,0,0,1,1,0,0,1,69,20,1,36,3,149,م إبتدائية الرحيات - القصر,3397.0,15.0,Kasserine,1144.0,Sbeïtla,E.P.REHAYET,م إبتدائية الرحيات - القصر,35.190231,9.093158
Kasserine,Sbeitla,15101420802,م إبتدائية الرحيات - القصر  مكتب 2,0,0,0,0,0,0,11,4,0,0,0,0,0,0,0,0,0,0,0,0,1,0,18,15,0,15,3,67,م إبتدائية الرحيات - القصر,3397.0,15.0,Kasserine,1144.0,Sbeïtla,E.P.REHAYET,م إبتدائية الرحيات - القصر,35.190231,9.093158
Kasserine,Sbeitla,15101420901,م إبتدائية الساقية الحمراء - القصر  مكتب 1,0,0,0,0,0,3,22,0,0,0,1,0,1,0,0,0,2,0,1,0,0,0,5,20,0,17,2,74,م إبتدائية الساقية الحمراء - القصر,3398.0,15.0,Kasserine,1144.0,Sbeïtla,E.P.SAKIA EL HAMRA EL KSAR,م إبتدائية الساقية الحمراء - القصر,35.185299,9.136275999999999
Kasserine,Sbeitla,15101421001,م إبتدائية الغرادق سبيطلة - القصر  مكتب 1,1,0,0,0,0,3,25,4,0,0,1,0,0,1,0,1,1,0,1,0,0,0,7,12,0,48,2,107,م إبتدائية الغرادق سبيطلة - القصر,3399.0,15.0,Kasserine,1144.0,Sbeïtla,E.P.GHRADAK SBITLA KSAR,م إبتدائية الغرادق سبيطلة - القصر,35.144256,9.077943
Kasserine,Sbiba,15090113401,م إبتدائية عقبة ابن نافع سبيبة  مكتب 1,0,0,0,0,2,3,74,8,1,1,1,0,1,1,0,1,0,0,1,1,3,0,170,65,1,8,17,359,م إبتدائية عقبة ابن نافع سبيبة,3323.0,15.0,Kasserine,1143.0,Sbiba,E.P.OKBA IBN NAFAA SBIBA,م إبتدائية عقبة ابن نافع سبيبة,35.54423,9.076397
Kasserine,Sbiba,15090113402,م إبتدائية عقبة ابن نافع سبيبة  مكتب 2,0,1,1,0,0,0,32,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,97,56,0,7,8,207,م إبتدائية عقبة ابن نافع سبيبة,3323.0,15.0,Kasserine,1143.0,Sbiba,E.P.OKBA IBN NAFAA SBIBA,م إبتدائية عقبة ابن نافع سبيبة,35.54423,9.076397
Kasserine,Sbiba,15090113501,م إبتدائية نهج الفراتي  - سبيبة  مكتب 1,2,1,0,1,4,1,93,1,0,1,0,0,0,1,3,1,0,1,0,0,3,2,179,47,0,15,8,364,م إبتدائية نهج الفراتي  - سبيبة,3324.0,15.0,Kasserine,1143.0,Sbiba,E.P.R.FOURATI SBIBA,م إبتدائية نهج الفراتي  - سبيبة,35.543527000000005,9.075317300000002
Kasserine,Sbiba,15090113502,م إبتدائية نهج الفراتي  - سبيبة  مكتب 2,1,0,0,0,2,0,81,3,0,0,2,0,0,0,1,2,0,2,0,0,1,0,167,70,1,9,23,365,م إبتدائية نهج الفراتي  - سبيبة,3324.0,15.0,Kasserine,1143.0,Sbiba,E.P.R.FOURATI SBIBA,م إبتدائية نهج الفراتي  - سبيبة,35.543527000000005,9.075317300000002
Kasserine,Sbiba,15090113503,م إبتدائية نهج الفراتي  - سبيبة  مكتب 3,0,0,0,0,0,1,53,4,1,0,0,0,2,0,1,1,0,0,0,0,1,0,164,83,0,7,18,336,م إبتدائية نهج الفراتي  - سبيبة,3324.0,15.0,Kasserine,1143.0,Sbiba,E.P.R.FOURATI SBIBA,م إبتدائية نهج الفراتي  - سبيبة,35.543527000000005,9.075317300000002
Kasserine,Sbiba,15090113504,م إبتدائية نهج الفراتي  - سبيبة  مكتب 4,0,0,0,0,0,0,40,4,0,0,1,0,0,0,0,0,0,0,0,0,2,0,112,64,0,11,11,245,م إبتدائية نهج الفراتي  - سبيبة,3324.0,15.0,Kasserine,1143.0,Sbiba,E.P.R.FOURATI SBIBA,م إبتدائية نهج الفراتي  - سبيبة,35.543527000000005,9.075317300000002
Kasserine,Sbiba,15090113505,م إبتدائية نهج الفراتي  - سبيبة  مكتب 5,0,0,0,0,0,0,39,13,0,0,0,0,0,0,0,1,0,0,0,0,0,0,118,36,0,6,5,218,م إبتدائية نهج الفراتي  - سبيبة,3324.0,15.0,Kasserine,1143.0,Sbiba,E.P.R.FOURATI SBIBA,م إبتدائية نهج الفراتي  - سبيبة,35.543527000000005,9.075317300000002
Kasserine,Sbiba,15090113601,م إبتدائية الشابي حي  الخضراء - سبيبة  مكتب 1,3,2,0,2,6,3,98,5,1,0,3,0,1,2,1,1,0,3,1,0,1,0,125,51,1,24,14,348,م إبتدائية الشابي حي  الخضراء - سبيبة,,,,,,,,,
Kasserine,Sbiba,15090113602,م إبتدائية الشابي حي  الخضراء - سبيبة  مكتب 2,0,0,1,0,2,0,58,6,0,0,0,0,0,0,0,0,0,0,0,0,1,1,98,45,0,7,5,224,م إبتدائية الشابي حي  الخضراء - سبيبة,,,,,,,,,
Kasserine,Sbiba,15090213701,م إبتدائية ولجة عقيل - سبيبة الاحواز  مكتب 1,0,1,0,0,1,1,71,4,1,0,2,0,1,0,0,0,0,0,0,0,4,0,47,6,1,16,2,158,م إبتدائية ولجة عقيل - سبيبة الاحواز,3326.0,15.0,Kasserine,1143.0,Sbiba,E.P.OUELJET AGUIL SBIBA BANLIEUE,م إبتدائية ولجة عقيل - سبيبة الاحواز,35.525784,9.01479
Kasserine,Sbiba,15090213801,م إبتدائية بوروين - سبيبة الاحواز  مكتب 1,1,0,0,1,0,1,39,9,4,0,1,0,1,0,0,0,0,1,1,1,0,0,55,44,0,8,0,167,م إبتدائية بوروين - سبيبة الاحواز,3327.0,15.0,Kasserine,1143.0,Sbiba,E.P.BOUROUINE SBIBA BANLIEUE,م إبتدائية بوروين - سبيبة الاحواز,35.519512,9.129674000000001
Kasserine,Sbiba,15090213901,م إبتدائية نور المعارف - سبيبة الاحواز  مكتب 1,1,1,2,2,3,0,46,2,0,0,1,0,0,1,0,0,0,0,0,1,0,2,123,16,2,5,16,224,م إبتدائية نور المعارف - سبيبة الاحواز,3328.0,15.0,Kasserine,1143.0,Sbiba,E.P.NOUR EL MAAREF SBIBA,م إبتدائية نور المعارف - سبيبة الاحواز,35.510183000000005,9.098152
Kasserine,Sbiba,15090213902,م إبتدائية نور المعارف - سبيبة الاحواز  مكتب 2,0,0,0,0,2,0,25,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,65,8,1,2,31,137,م إبتدائية نور المعارف - سبيبة الاحواز,3328.0,15.0,Kasserine,1143.0,Sbiba,E.P.NOUR EL MAAREF SBIBA,م إبتدائية نور المعارف - سبيبة الاحواز,35.510183000000005,9.098152
Kasserine,Sbiba,15090214001,م إبتدائية سيدي نصر - سبيبة الاحواز  مكتب 1,3,0,0,1,0,1,16,1,1,0,2,0,0,0,0,1,0,0,1,0,1,1,81,6,0,1,2,119,م إبتدائية سيدي نصر - سبيبة الاحواز,3329.0,15.0,Kasserine,1143.0,Sbiba,E.P.SIDI NASR SBIBA BANLIEUE,م إبتدائية سيدي نصر - سبيبة الاحواز,35.525465000000004,9.068112
Kasserine,Sbiba,15090214101,م إبتدائية المحافظية - سبيبة الاحواز  مكتب 1,1,0,0,0,0,0,20,1,0,0,0,0,0,1,0,0,0,1,1,0,2,0,126,7,0,3,5,168,م إبتدائية المحافظية - سبيبة الاحواز,3330.0,15.0,Kasserine,1143.0,Sbiba,E.P.EL MHAFDHIA SBIBA BANLIEUE,م إبتدائية المحافظية - سبيبة الاحواز,35.523487,9.074741
Kasserine,Sbiba,15090214201,م إبتدائية البعـازة - سبيبة الاحواز  مكتب 1,3,1,0,2,1,1,85,2,1,3,4,1,2,2,3,0,2,1,2,1,7,1,18,19,1,10,4,177,م إبتدائية البعـازة - سبيبة الاحواز,3331.0,15.0,Kasserine,1143.0,Sbiba,E.P.BAAZA SBIBA BANLIEUE,م إبتدائية البعـازة - سبيبة الاحواز,35.525594,9.058214
Kasserine,Sbiba,15090214301,م إبتدائية ابن خلدون - سبيبة الاحواز  مكتب 1,0,0,0,1,0,0,24,0,0,0,0,0,0,1,1,0,1,0,1,1,1,1,117,10,0,3,3,165,م إبتدائية ابن خلدون - سبيبة الاحواز,3332.0,15.0,Kasserine,1143.0,Sbiba,E.P.IBN KHALDOUN SBIBA,م إبتدائية ابن خلدون - سبيبة الاحواز,35.535006,9.097292
Kasserine,Sbiba,15090314401,م إبتدائية الكنترة - وادي الحطب  مكتب 1,2,0,0,0,3,3,11,4,2,0,1,1,1,1,0,0,2,0,0,0,1,1,45,56,0,7,4,145,م إبتدائية الكنترة - وادي الحطب,3333.0,15.0,Kasserine,1143.0,Sbiba,E.P.KONTRA WADI ELHATABE,م إبتدائية الكنترة - وادي الحطب,35.580209,9.147438000000001
Kasserine,Sbiba,15090314402,م إبتدائية الكنترة - وادي الحطب  مكتب 2,0,0,0,0,0,0,9,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,40,0,4,4,90,م إبتدائية الكنترة - وادي الحطب,3333.0,15.0,Kasserine,1143.0,Sbiba,E.P.KONTRA WADI ELHATABE,م إبتدائية الكنترة - وادي الحطب,35.580209,9.147438000000001
Kasserine,Sbiba,15090314501,م إبتدائية فتح الغلايقية - وادي الحطب  مكتب 1,1,0,0,1,1,0,9,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,56,8,2,3,5,90,م إبتدائية فتح الغلايقية - وادي الحطب,3334.0,15.0,Kasserine,1143.0,Sbiba,E.P.FETH GHLAYGUIA Oued el Hatab,م إبتدائية فتح الغلايقية - وادي الحطب,35.600972999999996,9.138449000000001
Kasserine,Sbiba,15090414601,م إبتدائية سيدي ابراهيم الزهار  مكتب 1,1,0,1,2,1,2,55,2,1,1,0,1,3,1,0,0,1,0,2,0,1,0,38,64,3,11,3,194,م إبتدائية سيدي ابراهيم الزهار,3335.0,15.0,Kasserine,1143.0,Sbiba,E.P.SIDI BRAHIM ZAHER,م إبتدائية سيدي ابراهيم الزهار,35.521941999999996,9.194291
Kasserine,Sbiba,15090414602,م إبتدائية سيدي ابراهيم الزهار  مكتب 2,0,0,0,0,0,0,21,3,0,1,0,0,0,0,0,0,0,1,1,0,1,0,16,31,0,2,2,79,م إبتدائية سيدي ابراهيم الزهار,3335.0,15.0,Kasserine,1143.0,Sbiba,E.P.SIDI BRAHIM ZAHER,م إبتدائية سيدي ابراهيم الزهار,35.521941999999996,9.194291
Kasserine,Sbiba,15090414701,م إبتدائية الذراع - إبراهيم الزهار  مكتب 1,1,0,0,1,0,1,53,4,1,0,3,0,1,0,0,0,0,0,0,1,2,0,85,66,2,16,5,242,م إبتدائية الذراع - إبراهيم الزهار,3336.0,15.0,Kasserine,1143.0,Sbiba,E.P.DHERAA IBRAHIM ZAHAR,م إبتدائية الذراع - إبراهيم الزهار,35.504902,9.168966000000001
Kasserine,Sbiba,15090414801,م إبتدائية الخضاورية - إبراهيم الزهار  مكتب 1,0,0,0,0,0,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,43,1,6,0,61,م إبتدائية الخضاورية - إبراهيم الزهار,3337.0,15.0,Kasserine,1143.0,Sbiba,E.P.EL KHADHRAOUIA IBRAHIM ZAHAR,م إبتدائية الخضاورية - إبراهيم الزهار,35.526965999999994,9.269289
Kasserine,Sbiba,15090414901,م إبتدائية الجوابلية - إبراهيم الزهار  مكتب 1,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,9,6,0,5,1,32,م إبتدائية الجوابلية - إبراهيم الزهار,3338.0,15.0,Kasserine,1143.0,Sbiba,E.P.JOUABLIA IBRAHIM ZAHAR,م إبتدائية الجوابلية - إبراهيم الزهار,35.540369,9.195347
Kasserine,Sbiba,15090415001,م إبتدائية وادي الكرم - إبراهيم الزهار  مكتب 1,0,1,0,0,0,1,29,0,0,0,1,0,0,0,0,1,0,1,1,0,0,1,24,23,2,2,3,90,م إبتدائية وادي الكرم - إبراهيم الزهار,3339.0,15.0,Kasserine,1143.0,Sbiba,E.P.OUEDI EL KRAM IBRAHIM ZAHAR,م إبتدائية وادي الكرم - إبراهيم الزهار,35.519439,9.157241
Kasserine,Sbiba,15090415101,م إبتدائية اولاد سعـد - إبراهيم الزهار  مكتب 1,0,0,1,0,0,0,43,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,15,0,11,0,79,م إبتدائية اولاد سعـد - إبراهيم الزهار,3340.0,15.0,Kasserine,1143.0,Sbiba,E.P.OULED SAAD IBRAHIM ZAHAR,م إبتدائية اولاد سعـد - إبراهيم الزهار,35.539421999999995,9.213749
Kasserine,Sbiba,15090415201,م إبتدائية الفرش - إبراهيم الزهار  مكتب 1,1,0,0,0,1,0,14,1,0,0,2,0,1,0,0,1,0,0,0,0,0,0,7,34,0,9,3,74,م إبتدائية الفرش - إبراهيم الزهار,3341.0,15.0,Kasserine,1143.0,Sbiba,E.P.EL FARCH BRAHIM EZZAHAR,م إبتدائية الفرش - إبراهيم الزهار,35.507878000000005,9.220577
Kasserine,Sbiba,15090515301,م إبتدائية عين زيان 1  مكتب 1,1,0,2,1,1,3,136,8,4,2,4,0,2,1,1,2,0,1,2,1,5,1,36,30,0,14,35,293,م إبتدائية عين زيان 1,3342.0,15.0,Kasserine,1143.0,Sbiba,E.P.AIN ZAYANE 1,م إبتدائية عين زيان 1,35.408761,9.174032
Kasserine,Sbiba,15090515302,م إبتدائية عين زيان 1  مكتب 2,1,0,1,1,1,0,78,4,0,0,0,0,0,0,2,0,0,0,1,0,1,0,15,25,0,8,16,154,م إبتدائية عين زيان 1,3342.0,15.0,Kasserine,1143.0,Sbiba,E.P.AIN ZAYANE 1,م إبتدائية عين زيان 1,35.408761,9.174032
Kasserine,Sbiba,15090515401,م إبتدائية عين زيان 2  مكتب 1,0,0,0,2,2,2,93,2,1,0,0,0,0,1,0,0,0,0,0,0,2,0,29,50,0,23,8,215,م إبتدائية عين زيان 2,3343.0,15.0,Kasserine,1143.0,Sbiba,E.P.AIN ZAIEN 2,م إبتدائية عين زيان 2,35.432232,9.181529
Kasserine,Sbiba,15090515402,م إبتدائية عين زيان 2  مكتب 2,1,0,1,1,1,0,51,2,0,0,1,0,1,0,0,1,0,0,0,0,1,0,19,46,1,13,8,148,م إبتدائية عين زيان 2,3343.0,15.0,Kasserine,1143.0,Sbiba,E.P.AIN ZAIEN 2,م إبتدائية عين زيان 2,35.432232,9.181529
Kasserine,Sbiba,15090615501,م إبتدائية الثماد  مكتب 1,1,0,0,1,1,0,76,4,1,0,0,0,0,1,0,1,1,0,1,0,1,0,42,12,1,19,5,168,م إبتدائية الثماد,3344.0,15.0,Kasserine,1143.0,Sbiba,E.P.THEMED,م إبتدائية الثماد,35.481899,9.10092
Kasserine,Sbiba,15090615502,م إبتدائية الثماد  مكتب 2,0,0,0,0,0,0,40,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,10,9,1,11,1,78,م إبتدائية الثماد,3344.0,15.0,Kasserine,1143.0,Sbiba,E.P.THEMED,م إبتدائية الثماد,35.481899,9.10092
Kasserine,Sbiba,15090615601,م إبتدائية الجباس - الثماد  مكتب 1,0,0,0,1,1,0,54,1,0,1,1,0,0,1,0,0,1,0,2,0,1,0,31,18,1,6,7,127,م إبتدائية الجباس - الثماد,3345.0,15.0,Kasserine,1143.0,Sbiba,E.P.JABBES THIMED,م إبتدائية الجباس - الثماد,35.491686,9.293242999999999
Kasserine,Sbiba,15090615701,م إبتدائية الحسناوي - الثماد  مكتب 1,0,0,0,0,1,1,57,0,0,0,1,0,0,0,0,0,0,0,1,0,3,0,25,6,1,5,31,132,م إبتدائية الحسناوي - الثماد,3346.0,15.0,Kasserine,1143.0,Sbiba,E.P.HASNAOUI THIMED,م إبتدائية الحسناوي - الثماد,35.465498,9.225448
Kasserine,Sbiba,15090715801,م إبتدائية عين الخمايسية   مكتب 1,5,1,0,3,0,1,76,3,1,1,1,2,2,1,1,2,2,0,1,0,1,0,118,19,2,33,2,278,م إبتدائية عين الخمايسية,3347.0,15.0,Kasserine,1143.0,Sbiba,E.P.AIN KHEMAISSIA,م إبتدائية عين الخمايسية,35.490418,9.1126543
Kasserine,Sbiba,15090715802,م إبتدائية عين الخمايسية   مكتب 2,0,0,0,0,0,0,33,5,0,1,0,0,1,0,0,0,0,0,0,1,0,0,61,13,0,22,3,140,م إبتدائية عين الخمايسية,3347.0,15.0,Kasserine,1143.0,Sbiba,E.P.AIN KHEMAISSIA,م إبتدائية عين الخمايسية,35.490418,9.1126543
Kasserine,Sbiba,15090715901,م إبتدائية القنة - عين الخمائسية  مكتب 1,1,0,0,2,1,2,72,4,0,2,0,0,2,1,0,1,1,0,0,0,1,1,65,35,0,44,6,241,م إبتدائية القنة - عين الخمائسية,3348.0,15.0,Kasserine,1143.0,Sbiba,E.P.GONNA  AIN KHAMAISSIA,م إبتدائية القنة - عين الخمائسية,35.444136,9.120924
Kasserine,Sbiba,15090716001,م إبتدائية بومفتاح - عين الخمائسية  مكتب 1,2,0,0,0,2,0,63,8,0,0,1,0,3,0,1,1,1,0,0,1,0,0,89,35,1,45,9,262,م إبتدائية بومفتاح - عين الخمائسية,3349.0,15.0,Kasserine,1143.0,Sbiba,E.P.BOUMEFTAH AIN KHAMAISSIA,م إبتدائية بومفتاح - عين الخمائسية,35.479937,9.150015
Kasserine,Thala,15050106501,م إبتدائية تالة مهيري - تالة الشرقية  مكتب 1,0,0,1,1,0,2,86,39,6,0,3,0,1,0,0,1,1,1,0,0,2,0,17,66,0,6,21,254,م إبتدائية تالة مهيري - تالة الشرقية,3255.0,15.0,Kasserine,1139.0,Thala,E.P.TALA MHIRI TALA EST,م إبتدائية تالة مهيري - تالة الشرقية,35.586845000000004,8.669806199999998
Kasserine,Thala,15050106502,م إبتدائية تالة مهيري - تالة الشرقية  مكتب 2,0,0,2,0,0,0,43,43,4,0,1,0,1,0,2,0,0,0,0,0,1,1,17,60,0,4,18,197,م إبتدائية تالة مهيري - تالة الشرقية,3255.0,15.0,Kasserine,1139.0,Thala,E.P.TALA MHIRI TALA EST,م إبتدائية تالة مهيري - تالة الشرقية,35.586845000000004,8.669806199999998
Kasserine,Thala,15050206601,م إبتدائية الثقافة تالة - تالة الغربية  مكتب 1,2,0,5,2,2,2,151,12,8,1,5,0,2,1,0,0,1,3,1,1,7,2,17,65,1,12,32,335,م إبتدائية الثقافة تالة - تالة الغربية,3256.0,15.0,Kasserine,1139.0,Thala,E.P.THAKAFA  TELA OUEST,م إبتدائية الثقافة تالة - تالة الغربية,35.571704,8.6708091
Kasserine,Thala,15050206602,م إبتدائية الثقافة تالة - تالة الغربية  مكتب 2,3,0,2,1,0,3,121,13,7,3,6,0,3,1,0,1,1,2,1,0,3,2,21,79,2,9,38,322,م إبتدائية الثقافة تالة - تالة الغربية,3256.0,15.0,Kasserine,1139.0,Thala,E.P.THAKAFA  TELA OUEST,م إبتدائية الثقافة تالة - تالة الغربية,35.571704,8.6708091
Kasserine,Thala,15050206603,م إبتدائية الثقافة تالة - تالة الغربية  مكتب 3,0,0,3,0,0,1,101,12,10,1,3,0,4,0,0,2,1,1,0,0,2,0,18,121,0,9,72,361,م إبتدائية الثقافة تالة - تالة الغربية,3256.0,15.0,Kasserine,1139.0,Thala,E.P.THAKAFA  TELA OUEST,م إبتدائية الثقافة تالة - تالة الغربية,35.571704,8.6708091
Kasserine,Thala,15050206604,م إبتدائية الثقافة تالة - تالة الغربية  مكتب 4,0,0,1,1,0,0,58,17,10,0,3,0,1,0,0,0,0,0,0,0,1,0,14,137,1,8,33,285,م إبتدائية الثقافة تالة - تالة الغربية,3256.0,15.0,Kasserine,1139.0,Thala,E.P.THAKAFA  TELA OUEST,م إبتدائية الثقافة تالة - تالة الغربية,35.571704,8.6708091
Kasserine,Thala,15050206605,م إبتدائية الثقافة تالة - تالة الغربية  مكتب 5,0,0,1,0,0,0,50,26,7,0,3,0,0,0,1,0,1,2,0,0,1,0,11,105,0,6,15,229,م إبتدائية الثقافة تالة - تالة الغربية,3256.0,15.0,Kasserine,1139.0,Thala,E.P.THAKAFA  TELA OUEST,م إبتدائية الثقافة تالة - تالة الغربية,35.571704,8.6708091
Kasserine,Thala,15050206701,م إبتدائية نهج الهادي شاكر تالة - تالة الغربية  مكتب 1,1,0,3,1,2,0,162,13,8,0,8,0,4,0,1,1,2,1,3,0,1,0,31,64,0,11,39,356,م إبتدائية نهج الهادي شاكر تالة - تالة الغربية,3257.0,15.0,Kasserine,1139.0,Thala,E.P.RUE H.CHAKER THALA OUEST,م إبتدائية نهج الهادي شاكر تالة - تالة الغربية,35.573023,8.669319300000002
Kasserine,Thala,15050206702,م إبتدائية نهج الهادي شاكر تالة - تالة الغربية  مكتب 2,0,0,0,1,0,0,91,16,6,0,3,0,0,0,0,0,1,0,0,1,0,0,14,77,0,7,35,252,م إبتدائية نهج الهادي شاكر تالة - تالة الغربية,3257.0,15.0,Kasserine,1139.0,Thala,E.P.RUE H.CHAKER THALA OUEST,م إبتدائية نهج الهادي شاكر تالة - تالة الغربية,35.573023,8.669319300000002
Kasserine,Thala,15050206801,م إبتدائية  فلسطين - تالة الغربية  مكتب 1,0,1,0,0,0,2,122,9,3,0,2,0,1,0,1,1,0,0,1,0,7,0,11,80,0,7,35,283,م إبتدائية  فلسطين - تالة الغربية,3258.0,15.0,Kasserine,1139.0,Thala,E.P.PALESTINE TALA OUEST,م إبتدائية  فلسطين - تالة الغربية,35.575916,8.6689211
